monitoring_location_id,time_series_id,site_name,block_index,block_start,block_end,cadence_hours,phase_index,n_sparse_reports,horizon_hours,threshold_mgL,state_lower_bound_mgL,max_slope_mgL_per_hour,reference_L_compatible,reference_occupation_hours,reference_deficit_mgL_hours,status,error,max_replacements,minimum_replacements_for_feasibility,common_anchor_condition_M_gt_2k,occupation_lower_k0,occupation_upper_k0,occupation_lower_k1,occupation_upper_k1,occupation_width_fraction_k0,occupation_width_fraction_k1,occupation_width_fraction_increase,deficit_lower_k0_mgL_hours,deficit_upper_k0_mgL_hours,deficit_lower_k1_mgL_hours,deficit_upper_k1_mgL_hours,deficit_width_fraction_k0,deficit_width_fraction_k1,deficit_width_fraction_increase,occupation_reference_covered_k1,deficit_reference_covered_k1,k0_nested_in_k1,any_endpoint_uses_deletion,occupation_lower_witness_deleted_count,occupation_upper_witness_deleted_count,oxygen_deficit_lower_witness_deleted_count,oxygen_deficit_upper_witness_deleted_count,occupation_lower_witness_deleted_indices,occupation_upper_witness_deleted_indices,oxygen_deficit_lower_witness_deleted_indices,oxygen_deficit_upper_witness_deleted_indices
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,7,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.06388689453763,0.0,153.47285511316295,0.9333163835032783,0.9358100921534326,0.0024937086501543027,0.0,687.6912077891778,0.0,691.629420264829,0.8386478143770462,0.8434505125180842,0.004802698141038064,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,8,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.12447477877848,0.0,153.5334429974038,0.93368582182182,0.9361795304719743,0.0024937086501543027,0.0,687.9941472103817,0.0,691.9323596860329,0.8390172526955875,0.8438199508366255,0.004802698141038064,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,9,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.10932780771827,0.0,153.5182960263436,0.9335934622421846,0.936087170892339,0.0024937086501543027,0.0,687.9184123550808,0.0,691.8566248307321,0.8389248931159522,0.8437275912569904,0.004802698141038175,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,10,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.11690129324836,0.0,153.54101648293388,0.9336396420320022,0.936225710261792,0.0025860682297897952,0.0,687.9562797827311,0.0,691.9702271136833,0.8389710729057697,0.8438661306264431,0.004895057720673446,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,11,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.1169012932484,0.0,153.54101648293394,0.9336396420320023,0.9362257102617924,0.0025860682297900173,0.0,687.9562797827316,0.0,691.9702271136838,0.8389710729057702,0.8438661306264437,0.004895057720673446,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,12,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.10175432218819,0.0,153.5258695118737,0.933547282452367,0.9361333506821568,0.0025860682297897952,0.0,687.8805449274305,0.0,691.8944922583827,0.8388787133261347,0.8437737710468082,0.004895057720673446,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,13,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.10932780771833,0.0,153.53344299740382,0.933593462242185,0.9361795304719746,0.002586068229789573,0.0,687.9184123550809,0.0,691.9323596860332,0.8389248931159523,0.8438199508366259,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,14,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.10175432218819,0.0,153.52586951187374,0.933547282452367,0.936133350682157,0.0025860682297900173,0.0,687.8805449274306,0.0,691.8944922583829,0.8388787133261348,0.8437737710468084,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,15,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,153.10175432218819,0.0,153.5258695118737,0.933547282452367,0.9361333506821568,0.0025860682297897952,0.0,687.8805449274306,0.0,691.8944922583829,0.8388787133261348,0.8437737710468084,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[4],[41],[4]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,0.5,0,337,168.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,1.1208758584545992,111.8653252509096,1.0451410031536201,112.28944044059511,0.6591931511455655,0.6621684490323899,0.0029752978868243796,0.19236653246451804,143.19996556439105,0.17343281863927493,144.78160531790448,0.17024714170467445,0.17215258630864905,0.0019054446039745987,True,True,True,True,1,1,1,1,[276],[151],[276],[34]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,0.5,1,336,167.5,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,1.1663167716354585,111.60767678787288,1.105728887394655,112.03179197755837,0.6593514030820143,0.6622451527770967,0.0028937496950823816,0.19766797233566957,143.37167367467876,0.18555039548750585,144.9533134281921,0.17095403665951414,0.17285703048681147,0.0019029938272973335,True,True,True,True,1,1,1,1,[281],[151],[281],[31]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,1.0,0,169,168.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.560437929227314,139.94780959651496,0.4847030739263348,140.37192478620048,0.8296867361148075,0.8326620340016317,0.0029752978868242685,0.09769796333828214,386.01195537841534,0.07876424951303905,389.8262732163367,0.45942173501794886,0.46398512972240913,0.004563394704460266,True,True,True,True,1,1,1,1,[138],[75],[138],[75]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,1.0,1,168,167.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.5604379292274099,139.15229370582745,0.4998500449866084,139.57640889551294,0.8298913519556887,0.832793765572014,0.002902413616325261,0.09618326623229219,383.963397364031,0.08406568938412935,387.77771520195233,0.45972121448838166,0.46430377187133914,0.004582557382957486,True,True,True,True,1,1,1,1,[140],[75],[140],[75]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,1.0,2,168,167.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.5604379292274002,139.15986719135762,0.4998500449865988,139.5839823810431,0.8299367021684445,0.8328391157847695,0.002902413616325039,0.09466856912627024,383.96302399722333,0.0825509922781074,387.7850896623117,0.45972258135101446,0.46431441756890246,0.004591836217888001,True,True,True,True,1,1,1,1,[140],[75],[140],[74]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,1.0,3,168,167.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.6058788424080076,139.19016113347791,0.5452909581672062,139.61427632316344,0.8298460017429335,0.8327484153592588,0.002902413616325261,0.1014847061033631,384.3928439845905,0.08936712925520025,388.2067831482354,0.46022917278860737,0.46481127666943733,0.0045821038808299686,True,True,True,True,1,1,1,1,[140],[75],[140],[75]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,0,85,168.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.2877924501437369,154.00419874037792,0.21205759484275774,154.41316695900323,0.9149786088704415,0.917863746215241,0.00288513734479956,0.05225705015768005,612.3645027703806,0.03332333633243695,616.3027152460318,0.7289431496669321,0.7336540379877373,0.00471088832080524,True,True,True,True,1,1,1,1,[69],[38],[69],[38]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,1,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.2726454790835552,152.1253745088595,0.2120575948427542,152.53434272748484,0.9147754760829875,0.9176041273050729,0.002828651222085421,0.04544091318059951,604.7948342769888,0.03332333633243686,608.7330467526401,0.7286137269443472,0.7333731607425394,0.004759433798192214,True,True,True,True,1,1,1,1,[70],[38],[70],[38]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,2,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.27264547908354597,152.16324193650996,0.212057594842745,152.58735712619546,0.9150035931170266,0.9179234911527272,0.0029198980357005855,0.04695561028661524,604.9826567181353,0.034838033438452584,608.9966040490875,0.7288381941058417,0.7336888747176495,0.004850680611807823,True,True,True,True,1,1,1,1,[70],[37],[70],[37]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,3,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.3029394212039741,152.2314033062809,0.2423515369631731,152.65551849596642,0.9152317101510657,0.9181516081867664,0.0029198980357006965,0.05301439871070669,605.4688744891678,0.04089682186254404,609.4828218201201,0.7294166989041652,0.7342673795159729,0.004850680611807712,True,True,True,True,1,1,1,1,[70],[37],[70],[37]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,4,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.2726454790835183,152.17838890757017,0.21205759484271733,152.60250409725566,0.9150948399306426,0.918014737966343,0.0029198980357004745,0.04544091318058476,605.0599062705418,0.033323336332422106,609.0738536014941,0.7289330907920014,0.7337837714038092,0.004850680611807823,True,True,True,True,1,1,1,1,[69],[37],[69],[37]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,5,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.2877924501437462,152.23897679181096,0.22720456590294522,152.66309198149648,0.9153685803714893,0.91828847840719,0.0029198980357006965,0.05074235305166422,605.4332791071762,0.03862477620350156,609.4472264381285,0.7293765503061741,0.7342272309179819,0.004850680611807823,True,True,True,True,1,1,1,1,[69],[37],[69],[37]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,6,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.2877924501437554,152.21625633522063,0.2272045659029544,152.64037152490613,0.9152317101510654,0.9181516081867661,0.0029198980357006965,0.04771295883963,605.3227062184366,0.03559538199146734,609.3366535493889,0.7292469798308397,0.7340976604426475,0.004850680611807712,True,True,True,True,1,1,1,1,[69],[37],[69],[37]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,2.0,7,84,166.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.30293942120393724,152.20110936416046,0.24235153696313624,152.625224553846,0.9150492165238344,0.9179691145595354,0.0029198980357010296,0.04847030739263648,605.3219488698838,0.03635273054447383,609.3358962008361,0.7292451548945676,0.7340958355063756,0.004850680611807934,True,True,True,True,1,1,1,1,[69],[37],[69],[37]
USGS-01491000,79480fea74964d81bf3822a6a66ee1c7,"CHOPTANK RIVER NEAR GREENSBORO, MD",1,2024-06-18 16:00:00+00:00,2024-06-25 16:00:00+00:00,4.0,0,43,168.0,5.0,0.0,13.203959999999936,True,14.5,3.7750000000000004,feasible,,1,0,True,0.13632273954176988,160.97180542806848,0.07573485530097912,161.3807736466938,0.9573540636221827,0.9601490404249572,0.002794976802774518,0.024992502249326122,725.994050269767,0.012874925401167548,729.9322627454181,0.8642488782946638,0.8689516521666868,0.004702773872023003,True,True,True,True,1,1,1,1,[35],[19],[35],[19]
